screen_size,color,Y,x,y
0.30000000000000004,0.7097097097097097,31.618,0.3508,0.3478
0.30000000000000004,0.21021021021021022,2.006,0.3614,0.3454
0.30000000000000004,0.7107107107107107,31.607,0.3508,0.3477
0.30000000000000004,0.2112112112112112,2.013,0.3618,0.347
0.30000000000000004,0.7117117117117117,31.61,0.3507,0.3477
0.30000000000000004,0.2122122122122122,1.998,0.3621,0.3478
0.30000000000000004,0.7127127127127127,32.915,0.3496,0.3516
0.30000000000000004,0.2132132132132132,2.012,0.3607,0.3461
0.30000000000000004,0.7137137137137137,32.907,0.3496,0.3516
0.30000000000000004,0.21421421421421422,2.035,0.3573,0.3471
0.30000000000000004,0.7147147147147147,32.925,0.3497,0.3517
0.30000000000000004,0.21521521521521522,2.036,0.3577,0.347
0.30000000000000004,0.7157157157157157,32.934,0.3496,0.3516
0.30000000000000004,0.21621621621621623,2.046,0.3576,0.3474
0.30000000000000004,0.7167167167167167,32.914,0.3497,0.3517
0.30000000000000004,0.2172172172172172,2.044,0.3583,0.3493
0.30000000000000004,0.7177177177177178,32.911,0.3496,0.3516
0.30000000000000004,0.2182182182182182,2.2,0.3614,0.3484
0.30000000000000004,0.7187187187187187,32.936,0.3496,0.3516
0.30000000000000004,0.21921921921921922,2.197,0.362,0.3485
0.30000000000000004,0.7197197197197197,32.912,0.3496,0.3516
0.30000000000000004,0.22022022022022023,2.201,0.3622,0.3487
0.30000000000000004,0.7207207207207207,33.308,0.3494,0.3518
0.30000000000000004,0.22122122122122123,2.201,0.3622,0.3486
0.30000000000000004,0.7217217217217217,33.305,0.3494,0.3518
0.30000000000000004,0.2222222222222222,2.346,0.3614,0.3501
0.30000000000000004,0.7227227227227228,33.303,0.3494,0.3518
0.30000000000000004,0.22322322322322322,2.335,0.3619,0.3494
0.30000000000000004,0.7237237237237237,33.619,0.3493,0.3501
0.30000000000000004,0.22422422422422422,2.338,0.3619,0.3495
0.30000000000000004,0.7247247247247247,33.633,0.3493,0.3502
0.30000000000000004,0.22522522522522523,2.345,0.3617,0.3501
0.30000000000000004,0.7257257257257257,33.611,0.3493,0.3502
0.30000000000000004,0.22622622622622623,2.432,0.3624,0.3522
0.30000000000000004,0.7267267267267267,33.624,0.3493,0.3502
0.30000000000000004,0.2272272272272272,2.424,0.3621,0.3509
0.30000000000000004,0.7277277277277278,34.094,0.3494,0.3485
0.30000000000000004,0.22822822822822822,2.427,0.3618,0.3506
0.30000000000000004,0.7287287287287287,34.111,0.3494,0.3486
0.30000000000000004,0.22922922922922923,2.423,0.3616,0.3515
0.30000000000000004,0.7297297297297297,34.113,0.3494,0.3485
0.30000000000000004,0.23023023023023023,2.463,0.3596,0.3513
0.30000000000000004,0.7307307307307307,34.102,0.3494,0.3485
0.30000000000000004,0.23123123123123124,2.462,0.3597,0.351
0.30000000000000004,0.7317317317317317,34.306,0.3503,0.3479
0.30000000000000004,0.23223223223223222,2.462,0.3583,0.3501
0.30000000000000004,0.7327327327327328,34.318,0.3503,0.3479
0.30000000000000004,0.23323323323323322,2.475,0.3595,0.3514
0.30000000000000004,0.7337337337337337,34.303,0.3503,0.3478
0.30000000000000004,0.23423423423423423,2.609,0.3588,0.3464
0.30000000000000004,0.7347347347347347,34.32,0.3502,0.3478
0.30000000000000004,0.23523523523523523,2.606,0.3581,0.3458
0.30000000000000004,0.7357357357357357,35.349,0.3513,0.3501
0.30000000000000004,0.23623623623623624,2.609,0.359,0.3467
0.30000000000000004,0.7367367367367368,35.336,0.3513,0.3501
0.30000000000000004,0.23723723723723725,2.606,0.3582,0.3463
0.30000000000000004,0.7377377377377378,35.343,0.3513,0.3502
0.30000000000000004,0.23823823823823823,2.747,0.358,0.3485
0.30000000000000004,0.7387387387387387,35.36,0.3513,0.3501
0.30000000000000004,0.23923923923923923,2.763,0.3583,0.3496
0.30000000000000004,0.7397397397397397,36.015,0.3497,0.3498
0.30000000000000004,0.24024024024024024,2.75,0.3574,0.3483
0.30000000000000004,0.7407407407407407,36.034,0.3497,0.3498
0.30000000000000004,0.24124124124124124,2.832,0.3577,0.3502
0.30000000000000004,0.7417417417417418,36.029,0.3497,0.3498
0.30000000000000004,0.24224224224224225,2.842,0.3574,0.3503
0.30000000000000004,0.7427427427427428,36.055,0.3497,0.3498
0.30000000000000004,0.24324324324324323,2.847,0.3568,0.3501
0.30000000000000004,0.7437437437437437,36.243,0.3498,0.3492
0.30000000000000004,0.24424424424424424,2.845,0.357,0.3502
0.30000000000000004,0.7447447447447447,36.244,0.3498,0.3492
0.30000000000000004,0.24524524524524524,2.971,0.3621,0.3503
0.30000000000000004,0.7457457457457457,36.246,0.3498,0.3493
0.30000000000000004,0.24624624624624625,2.971,0.3622,0.35
0.30000000000000004,0.7467467467467468,36.254,0.3498,0.3492
0.30000000000000004,0.24724724724724725,2.972,0.3611,0.3502
0.30000000000000004,0.7477477477477478,36.515,0.3506,0.3481
0.30000000000000004,0.24824824824824826,2.974,0.3612,0.3498
0.30000000000000004,0.7487487487487487,36.508,0.3506,0.3482
0.30000000000000004,0.24924924924924924,3.017,0.3637,0.3506
0.30000000000000004,0.7497497497497497,36.522,0.3507,0.3483
0.30000000000000004,0.2502502502502503,3.024,0.3639,0.3515
0.30000000000000004,0.7507507507507507,36.518,0.3507,0.3482
0.30000000000000004,0.25125125125125125,3.014,0.3637,0.3509
0.30000000000000004,0.7517517517517518,36.53,0.3506,0.3482
0.30000000000000004,0.25225225225225223,3.007,0.3636,0.3513
0.30000000000000004,0.7527527527527528,36.54,0.3507,0.3482
0.30000000000000004,0.25325325325325326,3.196,0.3552,0.3461
0.30000000000000004,0.7537537537537538,36.52,0.3507,0.3482
0.30000000000000004,0.25425425425425424,3.195,0.3557,0.3462
0.30000000000000004,0.7547547547547547,36.521,0.3507,0.3483
0.30000000000000004,0.2552552552552553,3.199,0.3549,0.3456
0.30000000000000004,0.7557557557557557,38.021,0.3476,0.3481
0.30000000000000004,0.25625625625625625,3.197,0.3561,0.3462
0.30000000000000004,0.7567567567567568,38.022,0.3476,0.3481
0.30000000000000004,0.25725725725725723,3.314,0.3553,0.3502
0.30000000000000004,0.7577577577577578,38.029,0.3476,0.3482
0.30000000000000004,0.25825825825825827,3.314,0.3564,0.3501
0.30000000000000004,0.7587587587587588,38.031,0.3476,0.3481
0.30000000000000004,0.25925925925925924,3.311,0.3557,0.3493
0.30000000000000004,0.7597597597597597,38.383,0.348,0.3482
0.30000000000000004,0.2602602602602603,3.315,0.356,0.3492
0.30000000000000004,0.7607607607607607,38.382,0.348,0.3482
0.30000000000000004,0.26126126126126126,3.401,0.361,0.3538
0.30000000000000004,0.7617617617617618,38.382,0.348,0.3482
0.30000000000000004,0.26226226226226224,3.406,0.3619,0.355
0.30000000000000004,0.7627627627627628,38.402,0.3479,0.3482
0.30000000000000004,0.26326326326326327,3.398,0.3619,0.355
0.30000000000000004,0.7637637637637638,38.679,0.3483,0.3482
0.30000000000000004,0.26426426426426425,3.398,0.3611,0.3539
0.30000000000000004,0.7647647647647647,38.661,0.3484,0.3482
0.30000000000000004,0.2652652652652653,3.553,0.3599,0.3551
0.30000000000000004,0.7657657657657657,38.683,0.3484,0.3482
0.30000000000000004,0.26626626626626626,3.553,0.36,0.3549
0.30000000000000004,0.7667667667667668,38.67,0.3483,0.3482
0.30000000000000004,0.26726726726726724,3.55,0.3603,0.3555
0.30000000000000004,0.7677677677677678,38.668,0.3483,0.3482
0.30000000000000004,0.2682682682682683,3.55,0.3603,0.3556
0.30000000000000004,0.7687687687687688,38.662,0.3483,0.3483
0.30000000000000004,0.26926926926926925,3.673,0.3593,0.3506
0.30000000000000004,0.7697697697697697,38.659,0.3483,0.3482
0.30000000000000004,0.2702702702702703,3.68,0.359,0.3505
0.30000000000000004,0.7707707707707707,39.404,0.3479,0.3505
0.30000000000000004,0.27127127127127126,3.675,0.3588,0.3499
0.30000000000000004,0.7717717717717718,39.397,0.3479,0.3505
0.30000000000000004,0.27227227227227224,3.68,0.3593,0.3507
0.30000000000000004,0.7727727727727728,39.405,0.3478,0.3505
0.30000000000000004,0.2732732732732733,3.765,0.357,0.3507
0.30000000000000004,0.7737737737737738,39.408,0.3479,0.3504
0.30000000000000004,0.27427427427427425,3.757,0.3572,0.351
0.30000000000000004,0.7747747747747747,39.898,0.3473,0.3494
0.30000000000000004,0.2752752752752753,3.752,0.3565,0.351
0.30000000000000004,0.7757757757757757,39.903,0.3473,0.3494
0.30000000000000004,0.27627627627627627,3.763,0.3569,0.3503
0.30000000000000004,0.7767767767767768,39.9,0.3474,0.3494
0.30000000000000004,0.2772772772772773,3.874,0.3583,0.3489
0.30000000000000004,0.7777777777777778,39.888,0.3474,0.3494
0.30000000000000004,0.2782782782782783,3.864,0.3584,0.3486
0.30000000000000004,0.7787787787787788,40.335,0.3483,0.3474
0.30000000000000004,0.27927927927927926,3.866,0.3586,0.3486
0.30000000000000004,0.7797797797797797,40.329,0.3484,0.3474
0.30000000000000004,0.2802802802802803,3.864,0.3589,0.3486
0.30000000000000004,0.7807807807807807,40.366,0.3483,0.3475
0.30000000000000004,0.28128128128128127,4.032,0.3587,0.3495
0.30000000000000004,0.7817817817817818,40.33,0.3484,0.3474
0.30000000000000004,0.2822822822822823,4.04,0.3587,0.3506
0.30000000000000004,0.7827827827827828,40.791,0.3488,0.3474
0.30000000000000004,0.2832832832832833,4.045,0.359,0.3501
0.30000000000000004,0.7837837837837838,40.817,0.3489,0.3474
0.30000000000000004,0.28428428428428426,4.041,0.3587,0.3503
0.30000000000000004,0.7847847847847848,40.806,0.3487,0.3474
0.30000000000000004,0.2852852852852853,4.247,0.3544,0.352
0.30000000000000004,0.7857857857857857,40.814,0.3488,0.3475
0.30000000000000004,0.2862862862862863,4.245,0.3543,0.3522
0.30000000000000004,0.7867867867867868,41.441,0.3492,0.3481
0.30000000000000004,0.2872872872872873,4.246,0.3541,0.3518
0.30000000000000004,0.7877877877877878,41.438,0.3492,0.3482
0.30000000000000004,0.2882882882882883,4.247,0.3544,0.3524
0.30000000000000004,0.7887887887887888,41.422,0.3492,0.3481
0.30000000000000004,0.28928928928928926,4.195,0.3563,0.3499
0.30000000000000004,0.7897897897897898,41.427,0.3493,0.3482
0.30000000000000004,0.2902902902902903,4.206,0.3566,0.3503
0.30000000000000004,0.7907907907907907,41.751,0.3497,0.3481
0.30000000000000004,0.2912912912912913,4.199,0.3561,0.3502
0.30000000000000004,0.7917917917917918,41.752,0.3497,0.3481
0.30000000000000004,0.2922922922922923,4.433,0.3578,0.3525
0.30000000000000004,0.7927927927927928,41.755,0.3497,0.3481
0.30000000000000004,0.2932932932932933,4.42,0.3579,0.3518
0.30000000000000004,0.7937937937937938,41.759,0.3497,0.3481
0.30000000000000004,0.29429429429429427,4.425,0.3578,0.3524
0.30000000000000004,0.7947947947947948,42.12,0.3504,0.3483
0.30000000000000004,0.2952952952952953,4.434,0.3579,0.3523
0.30000000000000004,0.7957957957957957,42.148,0.3504,0.3484
0.30000000000000004,0.2962962962962963,4.561,0.3549,0.35
0.30000000000000004,0.7967967967967968,42.127,0.3504,0.3484
0.30000000000000004,0.2972972972972973,4.551,0.3548,0.3494
0.30000000000000004,0.7977977977977978,42.122,0.3504,0.3484
0.30000000000000004,0.2982982982982983,4.551,0.3549,0.3495
0.30000000000000004,0.7987987987987988,42.426,0.3522,0.3513
0.30000000000000004,0.29929929929929927,4.556,0.3549,0.3498
0.30000000000000004,0.7997997997997998,42.422,0.3523,0.3513
0.30000000000000004,0.3003003003003003,4.691,0.3541,0.3491
0.30000000000000004,0.8008008008008007,42.416,0.3522,0.3512
0.30000000000000004,0.3013013013013013,4.681,0.354,0.349
0.30000000000000004,0.8018018018018018,42.423,0.3523,0.3513
0.30000000000000004,0.3023023023023023,4.69,0.3538,0.3487
0.30000000000000004,0.8028028028028028,42.434,0.3523,0.3513
0.30000000000000004,0.3033033033033033,4.695,0.3535,0.3491
0.30000000000000004,0.8038038038038038,42.424,0.3523,0.3512
0.30000000000000004,0.30430430430430433,4.746,0.3602,0.3532
0.30000000000000004,0.8048048048048048,42.43,0.3522,0.3513
0.30000000000000004,0.3053053053053053,4.745,0.36,0.3533
0.30000000000000004,0.8058058058058059,42.417,0.3522,0.3513
0.30000000000000004,0.3063063063063063,4.745,0.3601,0.353
0.30000000000000004,0.8068068068068068,43.336,0.3515,0.3492
0.30000000000000004,0.3073073073073073,4.749,0.3597,0.3524
0.30000000000000004,0.8078078078078078,43.362,0.3515,0.3492
0.30000000000000004,0.3083083083083083,5.027,0.3583,0.3532
0.30000000000000004,0.8088088088088088,43.355,0.3514,0.3491
0.30000000000000004,0.30930930930930933,5.022,0.3585,0.3539
0.30000000000000004,0.8098098098098098,43.354,0.3514,0.3492
0.30000000000000004,0.3103103103103103,5.014,0.3585,0.3533
0.30000000000000004,0.8108108108108109,44.209,0.3516,0.3508
0.30000000000000004,0.3113113113113113,5.02,0.3583,0.3533
0.30000000000000004,0.8118118118118118,44.213,0.3516,0.3509
0.30000000000000004,0.3123123123123123,5.169,0.3535,0.3471
0.30000000000000004,0.8128128128128128,44.225,0.3515,0.3508
0.30000000000000004,0.3133133133133133,5.175,0.3535,0.3476
0.30000000000000004,0.8138138138138138,44.217,0.3516,0.3508
0.30000000000000004,0.31431431431431434,5.178,0.3534,0.3478
0.30000000000000004,0.8148148148148148,44.687,0.3507,0.3495
0.30000000000000004,0.3153153153153153,5.18,0.3534,0.3479
0.30000000000000004,0.8158158158158159,44.708,0.3507,0.3494
0.30000000000000004,0.3163163163163163,5.246,0.3571,0.3543
0.30000000000000004,0.8168168168168168,44.718,0.3507,0.3494
0.30000000000000004,0.3173173173173173,5.252,0.3574,0.3543
0.30000000000000004,0.8178178178178178,44.715,0.3507,0.3494
0.30000000000000004,0.3183183183183183,5.247,0.357,0.3541
0.30000000000000004,0.8188188188188188,45.013,0.3513,0.3497
0.30000000000000004,0.31931931931931934,5.243,0.3572,0.3543
0.30000000000000004,0.8198198198198198,45.028,0.3513,0.3497
0.30000000000000004,0.3203203203203203,5.38,0.3564,0.3534
0.30000000000000004,0.8208208208208209,45.001,0.3513,0.3496
0.30000000000000004,0.3213213213213213,5.379,0.3564,0.3539
0.30000000000000004,0.8218218218218218,45.536,0.3506,0.3494
0.30000000000000004,0.32232232232232233,5.372,0.3567,0.3538
0.30000000000000004,0.8228228228228228,45.545,0.3507,0.3494
0.30000000000000004,0.3233233233233233,5.366,0.3564,0.3539
0.30000000000000004,0.8238238238238238,45.538,0.3506,0.3494
0.30000000000000004,0.32432432432432434,5.515,0.3567,0.3523
0.30000000000000004,0.8248248248248248,45.571,0.3506,0.3494
0.30000000000000004,0.3253253253253253,5.525,0.3569,0.3524
0.30000000000000004,0.8258258258258259,45.562,0.3506,0.3493
0.30000000000000004,0.3263263263263263,5.52,0.357,0.3525
0.30000000000000004,0.8268268268268268,45.553,0.3506,0.3494
0.30000000000000004,0.32732732732732733,5.514,0.3567,0.3523
0.30000000000000004,0.8278278278278278,45.533,0.3506,0.3493
0.30000000000000004,0.3283283283283283,5.615,0.3565,0.3529
0.30000000000000004,0.8288288288288288,45.54,0.3506,0.3494
0.30000000000000004,0.32932932932932935,5.617,0.3568,0.3529
0.30000000000000004,0.8298298298298298,46.117,0.3505,0.35
0.30000000000000004,0.3303303303303303,5.621,0.3568,0.3532
0.30000000000000004,0.8308308308308309,46.14,0.3506,0.3501
0.30000000000000004,0.3313313313313313,5.619,0.3568,0.3529
0.30000000000000004,0.8318318318318318,46.112,0.3505,0.35
0.30000000000000004,0.33233233233233234,5.915,0.3558,0.3554
0.30000000000000004,0.8328328328328328,46.119,0.3505,0.35
0.30000000000000004,0.3333333333333333,5.913,0.3559,0.3553
0.30000000000000004,0.8338338338338338,47.03,0.3501,0.3498
0.30000000000000004,0.33433433433433435,5.914,0.3557,0.3556
0.30000000000000004,0.8348348348348348,47.031,0.3501,0.3498
0.30000000000000004,0.3353353353353353,5.917,0.3565,0.3562
0.30000000000000004,0.8358358358358359,47.032,0.35,0.3498
0.30000000000000004,0.3363363363363363,5.985,0.3546,0.3522
0.30000000000000004,0.8368368368368369,47.035,0.3501,0.3499
0.30000000000000004,0.33733733733733734,5.984,0.3549,0.3523
0.30000000000000004,0.8378378378378378,47.564,0.3505,0.3509
0.30000000000000004,0.3383383383383383,5.994,0.3549,0.3524
0.30000000000000004,0.8388388388388388,47.561,0.3505,0.3509
0.30000000000000004,0.33933933933933935,5.983,0.3549,0.3523
0.30000000000000004,0.8398398398398398,47.579,0.3505,0.3509
0.30000000000000004,0.34034034034034033,6.168,0.3548,0.3517
0.30000000000000004,0.8408408408408409,47.568,0.3505,0.3509
0.30000000000000004,0.34134134134134136,6.168,0.3546,0.3518
0.30000000000000004,0.8418418418418419,48.029,0.3503,0.3491
0.30000000000000004,0.34234234234234234,6.178,0.3544,0.3518
0.30000000000000004,0.8428428428428428,48.043,0.3502,0.3491
0.30000000000000004,0.3433433433433433,6.224,0.3548,0.3513
0.30000000000000004,0.8438438438438438,48.031,0.3502,0.3491
0.30000000000000004,0.34434434434434436,6.216,0.3545,0.3511
0.30000000000000004,0.8448448448448448,48.047,0.3503,0.3492
0.30000000000000004,0.34534534534534533,6.225,0.3547,0.3514
0.30000000000000004,0.8458458458458459,48.419,0.3502,0.3479
0.30000000000000004,0.34634634634634637,6.215,0.3545,0.3509
0.30000000000000004,0.8468468468468469,48.417,0.3502,0.3479
0.30000000000000004,0.34734734734734735,6.611,0.3536,0.3517
0.30000000000000004,0.8478478478478478,48.416,0.3502,0.3479
0.30000000000000004,0.3483483483483483,6.611,0.3538,0.3522
0.30000000000000004,0.8488488488488488,48.442,0.3502,0.3478
0.30000000000000004,0.34934934934934936,6.6,0.3538,0.3521
0.30000000000000004,0.8498498498498498,49.251,0.3514,0.3493
0.30000000000000004,0.35035035035035034,6.604,0.3535,0.3515
0.30000000000000004,0.8508508508508509,49.285,0.3515,0.3493
0.30000000000000004,0.35135135135135137,6.639,0.3579,0.3534
0.30000000000000004,0.8518518518518519,49.285,0.3514,0.3493
0.30000000000000004,0.35235235235235235,6.629,0.3575,0.353
0.30000000000000004,0.8528528528528528,49.288,0.3514,0.3493
0.30000000000000004,0.3533533533533533,6.637,0.3577,0.3535
0.30000000000000004,0.8538538538538538,49.269,0.3514,0.3493
0.30000000000000004,0.35435435435435436,6.636,0.3579,0.3529
0.30000000000000004,0.8548548548548548,49.27,0.3514,0.3493
0.30000000000000004,0.35535535535535534,6.873,0.3584,0.3538
0.30000000000000004,0.8558558558558559,49.308,0.3514,0.3493
0.30000000000000004,0.3563563563563564,6.866,0.3585,0.3538
0.30000000000000004,0.8568568568568569,49.288,0.3514,0.3493
0.30000000000000004,0.35735735735735735,6.865,0.3584,0.3538
0.30000000000000004,0.8578578578578578,49.582,0.3514,0.3492
0.30000000000000004,0.35835835835835833,6.86,0.3584,0.3538
0.30000000000000004,0.8588588588588588,49.582,0.3513,0.3492
0.30000000000000004,0.35935935935935936,6.894,0.3583,0.3542
0.30000000000000004,0.8598598598598598,49.62,0.3514,0.3492
0.30000000000000004,0.36036036036036034,6.893,0.3583,0.3541
0.30000000000000004,0.8608608608608609,50.374,0.3501,0.3492
0.30000000000000004,0.3613613613613614,6.885,0.3584,0.354
0.30000000000000004,0.8618618618618619,50.382,0.3501,0.3491
0.30000000000000004,0.36236236236236236,6.891,0.3584,0.3541
0.30000000000000004,0.8628628628628628,50.396,0.3502,0.3491
0.30000000000000004,0.36336336336336333,7.076,0.3542,0.3529
0.30000000000000004,0.8638638638638638,50.428,0.3501,0.3492
0.30000000000000004,0.36436436436436437,7.087,0.3543,0.3531
0.30000000000000004,0.8648648648648649,51.073,0.3494,0.3489
0.30000000000000004,0.36536536536536535,7.082,0.3542,0.3529
0.30000000000000004,0.8658658658658659,51.078,0.3494,0.349
0.30000000000000004,0.3663663663663664,7.082,0.3541,0.3531
0.30000000000000004,0.8668668668668669,51.077,0.3494,0.3489
0.30000000000000004,0.36736736736736736,7.395,0.3531,0.3479
0.30000000000000004,0.8678678678678678,51.083,0.3494,0.3489
0.30000000000000004,0.3683683683683684,7.393,0.3531,0.3479
0.30000000000000004,0.8688688688688688,51.673,0.3505,0.349
